GeneID;log2 FC;log10 p-value
HSP90B2P;-0,827619347;-0,686514639
HSPA12A;-0,068758093;-0,036806735
HSPA13;0,262260909;-0,634369619
HSPA14;-0,02044882;-0,105213822
HSPA2;-0,505042535;-0,330638321
HSPA4;-0,18112376;-0,738950651
HSPA5;-0,015159807;-0,034084231
HSPA6;0,371759251;-0,578641598
HSPA7;0,687903446;-0,401261163
HSPA8;0,169925001;-0,855251457
HSPA8P15;-0,827619347;-0,686514639
HSPA8P5;0,124176688;-0,071272137
HSPA9;0,099047369;-0,340114999
HSPB1;-0,308947547;-0,523310638
HSPB11;0,264525061;-0,526547828
HSPBAP1;0,202561143;-0,623555345
HSPBP1;0,076766693;-0,566879125
HSPD1;0,040988411;-0,195357553
HSPE1;0,450953232;-1,060686353
HSPE1P18;-0,096794111;-0,382556433
HSPG2;-0,552099665;-0,379213277
HSPH1;0,227515488;-1,110765821
HTATIP2;0,214057797;-0,325791395
HTATSF1;0,044649619;-0,353293916
HTATSF1P2;0,797718672;-0,715280869
HTR3A;-1,418486536;-0,333666743
HTR6;-1,025313459;-0,605283228
HTR7;1,670497221;-1,695273403
HTR7P1;-0,17264159;-0,170722238
HTRA1;0,522375787;-1,121147159
HTRA2;0,143086535;-0,496389217
HTRA3;0,555068285;-0,487243378
HTRA4;0,057376156;-0,032018281
HTT;0,012795605;-0,061707106
HULC;-2,37253662;-1,002934162
HUS1;0,094153423;-0,168099814
HUS1B;0,12404464;-0,046811488
HUWE1;0,257157839;-1,357104697
HVCN1;-0,463859978;-0,710817908
HYAL1;-1,505448017;-0,802542364
HYAL2;0,141418954;-0,20860143
HYAL3;-0,39232175;-0,734615516
HYI;-0,333735647;-0,8417386
HYKK;-1,644684711;-0,826879149
HYLS1;-0,105607443;-0,44665145
HYPK;0,096031923;-0,233339593
IAH1;0,089024318;-0,246321757
IARS1;-0,001235933;-0,004786168
IARS2;-0,129998031;-1,676132332
IATPR;1,163108841;-1,466245429
IBA57;0,073987746;-0,360559006
ICA1;0,119511751;-0,350983218
ICA1L;-0,69436902;-0,630297231
ICAM1;0,512367711;-0,951459456
ICAM2;-0,111361109;-0,884622774
ICAM3;-0,052827688;-0,05325206
ICAM4;0,439392931;-0,726580275
ICAM5;-0,561644339;-0,615606818
ICE1;0,110362582;-0,629078309
ICE2;0,143542809;-1,108314443
ICMT;0,123391679;-1,347638507
ICOS;0,052840424;-0,16088461
ICOSLG;0,028450757;-0,012379776
ID1;1,205249062;-0,918450816
ID2;-0,391346708;-1,003403164
ID2-AS1;0,57924858;-1,162450191
IDE;0,349347229;-1,605696406
IDH1;0,263293547;-2,112099054
IDH2;0,144176368;-0,436253577
IDH3A;-0,028001156;-0,069886214
IDH3B;-0,075831413;-0,411437044
IDH3G;-0,184163543;-0,962999762
IDI1;-0,125191253;-0,286754171
IDNK;0,245501628;-0,939531135
IDO1;0,161537625;-0,287799171
IDO2;0,36432369;-0,18984752
IDS;0,096433967;-0,441072868
IDUA;-0,017883387;-0,04780999
IER2;0,082952789;-0,154007524
IER3IP1;-0,757073168;-1,259484639
IER5;0,190463724;-0,421854146
IER5L;-0,194401945;-0,291202365
IFFO1;0;0
IFFO2;0,120303745;-0,649565265
IFI16;1,038122913;-2,148460979
IFI30;0,660836466;-1,198988877
IFI35;1,138648658;-2,432462576
IFI44;3,304143379;-3,377936783
IFI44L;4,084454332;-3,933138086
IFI6;2,665093255;-3,043012627
IFIH1;1,450897776;-2,988130671
IFIT1;4,049298428;-3,717036405
IFIT2;2,671674134;-2,75574784
IFIT3;3,007819504;-2,957039791
IFIT5;1,751599113;-2,57551963
IFITM1;0,853050134;-1,321833399
IFITM10;-1,814658149;-0,53825934
IFITM2;0,130960678;-0,070013668
IFITM3;0,978085224;-1,127197087
IFITM3P2;-0,188405093;-0,105113947
IFITM3P6;-0,361515302;-0,359783951
IFNAR1;-0,026183932;-0,019720757
IFNAR2;-0,273922722;-0,519433421
IFNG;-0,082749906;-0,080014046
IFNG-AS1;1,041591202;-1,416251391
IFNGR1;0,137715389;-0,499496872
IFNGR2;0,156525836;-0,166483956
IFNL1;-1,65479206;-0,695006732
IFNL3P1;1,108939123;-0,66425887
IFNLR1;0,226193733;-0,435456431
IFRD1;-0,551851116;-0,645443579
IFRD2;-0,123956133;-1,691470579
IFT122;-0,168149265;-0,666650062
IFT140;-0,386088505;-0,601706968
IFT172;-0,129014327;-0,665302906
IFT20;0,040136027;-0,13253733
IFT22;-1,019856098;-0,718987554
IFT27;-0,069131975;-0,500978269
IFT43;-0,036354633;-0,065381863
IFT46;-0,062008458;-0,467827387
IFT52;-0,130103427;-0,297152523
IFT57;-0,129526358;-0,167288577
IFT74;0,150795312;-0,321161429
IFT80;0,107565885;-0,183083888
IFT81;0,199862835;-0,15863585
IFT88;-0,494640158;-0,6206256
IFTAP;0,114925688;-0,069997396
IGBP1;0,1284755;-0,660752685
IGF1R;-0,365132593;-1,381909902
IGF2BP2;-0,757963113;-1,047991569
IGF2BP3;-0,018630436;-0,015363811
IGF2R;0,002750611;-0,003150587
IGFALS;-2,243347921;-0,9331932
IGFBP2;0,325203227;-0,196128272
IGFBP3;0,146684756;-0,061610823
IGFBP4;1,07603515;-1,622682511
IGFBP6;-0,198485443;-0,121678471
IGFBP7;-0,14740296;-0,867304607
IGFLR1;0,283627253;-1,399062015
IGHA1;1,479944047;-1,423278022
IGHA2;1,065767935;-2,6337859
IGHD;4,436232587;-4,888963071
IGHEP2;0,156088046;-0,298846264
IGHG2;0,503197237;-0,775876619
IGHG3;0,466211825;-0,62100605
IGHM;-1,149345825;-0,884800403
IGHMBP2;-0,979263381;-0,642611531
IGHV1-69D;0,760825968;-3,894245426
IGHV2-70;-0,159120698;-0,035482319
IGHV3-33;-0,807900576;-0,306621616
IGIP;-0,244621335;-1,277700278
IGKC;0,941861564;-2,214618833
IGKJ1;0,247972953;-0,262016886
IGKJ3;-0,413237097;-0,248935565
IGKJ4;0,361479955;-0,731912295
IGKJ5;-0,204413795;-0,161279534
IGKV1-12;0,75795772;-0,51396924
IGKV1-16;-1,030392581;-0,381127801
IGKV1-33;-1,475282741;-1,249281255
IGKV1-39;0,379687488;-0,222083881
IGKV1-5;0,096967561;-0,083742541
IGKV1-8;-0,96411708;-0,31234774
IGKV1D-12;0,830115387;-0,474155664
IGKV1D-13;3,703047234;-2,401657203
IGKV1D-16;0,734907185;-1,223302308
IGKV1D-33;1,350006618;-0,748831979
IGKV1D-43;-0,206257003;-0,117691139
IGKV1D-8;0,85365707;-0,912556663
IGKV2-28;1,007935158;-0,885144652
IGKV2-30;0,30680164;-0,751972987
IGKV2D-29;0,22417542;-1,314050085
IGKV2D-40;1,064929137;-0,932132802
IGKV3-11;-0,490591314;-0,50448133
IGKV3-15;0,277432775;-0,203820572
IGKV3-20;1,011119009;-0,963343588
IGKV3D-11;0,756741384;-1,058734823
IGKV3D-15;1,756114806;-1,36999478
IGKV3D-20;0,438958099;-0,55928153
IGKV4-1;0,566275791;-1,623726857
IGKV6D-21;-2,091114506;-1,201727909
IGLC2;3,021871754;-3,418025086
IGLC3;0,876140635;-1,652537976
IGLC5;-1,091597854;-0,455302154
IGLC6;-1,09601157;-0,891405807
IGLC7;-0,130420478;-0,102967049
IGLJ2;1,419636467;-0,939448426
IGLL1;-0,313104691;-0,376174274
IGLL5;0,392654536;-0,942630608
IGLV1-40;-1,225426972;-0,533975405
IGLV1-47;1,085109359;-1,894079196
IGLV1-51;2,969259704;-3,532991841
IGLV2-11;2,123068615;-2,992481979
IGLV2-14;2,0279314;-2,933473368
IGLV2-18;2,106250198;-2,176777522
IGLV2-23;1,468679906;-2,395302948
IGLV2-5;0,148505444;-0,203617237
IGLV2-8;0,231102295;-0,293716186
IGLV3-1;1,824928865;-1,618607195
IGLV3-10;-1,115856105;-0,516370217
IGLV3-16;1,600942129;-1,467109716
IGLV3-19;0,699305026;-1,13578393
IGLV3-21;0,812046301;-1,41283093
IGLV3-25;1,634128268;-3,131381909
IGLV3-27;2,461427408;-2,298480358
IGLV3-9;-1,351530939;-0,480976776
IGLV4-3;-2,029591553;-0,934125228
IGLV4-60;1,129303213;-0,763719787
IGLV4-69;0,360842932;-1,46661696
IGLV5-45;1,88131308;-2,522791312
IGLV6-57;2,184808757;-2,382570951
IGLV7-46;1,432671224;-1,903080085
IGLV8-61;1,347017366;-2,626133657
IGLV9-49;-1,511779433;-0,378338603
IGLVI-70;-0,716317657;-0,272008886
IGSF11;-1,168995781;-0,402792367
IGSF22;0,450791247;-0,305486106
IGSF6;-0,14944141;-0,107527057
IGSF8;-0,433908671;-1,091419445
IGSF9B;0,682844021;-2,265976558
IK;0,157165771;-1,270298608
IKBIP;0,098211538;-0,115451474
IKBKB;-0,011777168;-0,35847779
IKBKE;0,085131449;-0,73101399
IKBKG;0,036281436;-0,127236023
IKZF1;0,002615948;-0,009914527
IKZF2;-0,501881384;-0,440494578
IKZF3;-0,019649372;-0,067095868
IKZF4;0,133808381;-0,369508408
IKZF5;-0,057833621;-0,157356686
IL10;2,722568665;-2,034667385
IL10RA;0,212026834;-0,625577493
IL10RB;0,24451409;-0,517231374
IL10RB-DT;0,584689893;-0,915457084
IL11RA;-0,128158568;-0,719000941
IL12A;-1,134360865;-1,128192101
IL12RB1;-0,214212791;-0,947951804
IL12RB2;0,566289395;-0,774673863
IL13RA1;0,122661749;-0,109431702
IL15;0,738138769;-1,42028816
IL15RA;0,028043561;-0,032332806
IL16;-0,097504066;-0,225584696
IL17C;-0,242554437;-0,236756862
IL17RA;-0,019108823;-0,017553654
IL17RB;-3,575450158;-0,970856513
IL17RC;-1,271654063;-1,347096469
IL17RE;0,618069967;-1,140221285
IL18;-0,296765457;-1,000316823
IL18BP;0,125902126;-0,310210496
IL18R1;0,2814233;-0,90212047
IL18RAP;0,054220391;-0,072929441
IL1B;0,875754687;-0,981419515
IL1R1;0,344507429;-0,370185074
IL1R2;-0,100540669;-0,129509447
IL1RAP;-0,054754315;-0,064793785
IL1RL1;-2,04697929;-0,642036152
IL1RN;1,022025432;-0,974157455
IL20RB;-0,252113004;-0,374006979
IL21-AS1;-1,313104691;-1,104129158
IL21R;-0,221059048;-0,91581732
IL21R-AS1;-1,380690921;-0,346463092
IL23A;0,575355839;-1,713773637
IL23R;0,950361832;-0,682304043
IL27;1,008074178;-0,835495787
IL2RA;0,210478375;-0,674922662
IL2RB;-0,49786393;-1,086338346
IL2RG;0,183374957;-0,591311537
IL31RA;0,312715122;-0,08572988
IL32;0,157541277;-0,67893744
IL4;1,04418284;-1,033241471
IL4I1;0,502035381;-1,087391449
IL4R;-0,517344922;-1,088872613
IL5RA;-0,859012345;-0,894485979
IL6;1,736965594;-1,860309211
IL6R;0,098989095;-0,096580998
IL6R-AS1;0,866274773;-1,862778018
IL6ST;-0,022311538;-0,023141382
IL7;0,457007912;-0,475022052
IL7R;0,419624769;-0,710522467
IL9RP3;-0,497965336;-0,628146747
ILDR1;1,157438035;-2,173452859
ILDR2;0,963274218;-1,069037763
ILF2;0,088809267;-0,355757483
ILF3;-0,099927551;-0,712995828
ILF3-DT;-0,048225234;-0,073122572
ILK;0,024359206;-0,080124599
ILKAP;-0,108338719;-1,861299982
ILRUN;-0,008717217;-0,028875787
ILRUN-AS1;0,445153274;-0,748997975
ILVBL;0,097046881;-0,967994723
IMMP1L;-0,763100359;-0,804535527
IMMP2L;-0,515841377;-0,550787997
IMMT;-0,123552401;-1,289007889
IMP3;-0,193880529;-1,350666178
IMP4;-0,088882896;-0,670875116
IMPA1;0,004922699;-0,047637374
IMPA2;-0,563422479;-0,373372867
IMPACT;0,207451415;-1,29676831
IMPDH1;-0,378408577;-0,323679125
IMPDH2;-0,254313321;-0,946802471
IMPG2;0,200836504;-0,440040423
INAFM1;-0,005658685;-0,007139378
INAFM2;-0,260566447;-0,486288279
INAVA;0,353021171;-0,124924294
INCA1;0,102127873;-0,130238809
INCENP;0,013486945;-0,058380777
INE1;0,559461142;-1,143273087
INF2;-0,620120804;-1,361198557
ING1;-0,048916198;-0,066158684
ING2;-0,160960452;-0,216406435
ING3;0,001081964;-0,003564727
ING4;0,059286709;-0,934196604
ING5;-0,16072919;-0,547043778
INHBA;2,271565263;-2,247643594
INHCAP;-0,3908454;-0,622730138
INIP;0,1955708;-1,254693837
INKA1;-1,167293861;-1,073862183
INKA2;-0,141333351;-0,17460442
INKA2-AS1;-0,75599669;-0,617665095
INMT;-1,090773221;-1,726847383
INO80;0,145830599;-0,518037438
INO80B;-1,185147805;-1,23978683
INO80C;-0,676261728;-1,929226901
INO80E;0,079434467;-0,364733926
INPP1;0,050732841;-0,240616222
INPP4A;0,004817016;-0,035032884
INPP4B;0,572626449;-1,153662501
INPP5A;-0,425528474;-0,439384125
INPP5B;-0,519124289;-1,200652234
INPP5E;1,50679E-05;-5,16038E-05
INPP5F;0,087917152;-0,159869378
INPP5K;-0,244702583;-0,917525779
INPPL1;-0,022078165;-0,079331566
INSIG1;0,179546661;-0,472226143
INSIG1-DT;-0,792626076;-0,880925792
INSIG2;-0,355455483;-1,879533101
INSL3;0,462482061;-0,730167463
INSR;0,089169834;-0,32261755
INTS1;-0,166358386;-0,51456389
INTS10;0,074359973;-0,623031847
INTS11;-0,12963528;-0,697538459
INTS12;0,146983007;-0,539796924
INTS13;-0,105502188;-0,50121758
INTS14;0,092966843;-0,634256049
INTS2;0,269845223;-0,788214715
INTS4;0,059436642;-0,211988062
INTS5;-0,300353058;-1,334696184
INTS6;0,093650312;-0,216864161
INTS6-AS1;0,183217785;-1,214434686
INTS6L;0,121484423;-0,672494573
INTS7;0,295520184;-1,482191559
INTS8;-0,092616354;-0,737096498
INTS9;-0,140207628;-0,670181806
INTU;-2,017612234;-0,4798469
INVS;-0,024569776;-0,035935763
IP6K1;-0,136235778;-0,162057149
IP6K2;0,012600037;-0,044596104
IPCEF1;-0,116098867;-0,176669509
IPMK;0,429747496;-1,280392626
IPO11;-0,130652198;-0,919438163
IPO13;-0,068987548;-0,521091612
IPO5;-0,130702321;-0,929152705
IPO5P1;-0,12471368;-0,373522795
IPO7;0,211145765;-1,207417925
IPO8;0,000736611;-0,004574655
IPO9;0,060628414;-0,455276269
IPO9-AS1;-1,397207597;-0,686191883
IPP;-0,295667379;-2,139872647
IPPK;-0,024899785;-0,117693935
IQCA1L;0,221120764;-0,102994649
IQCB1;-0,127616312;-0,581787657
IQCC;-0,038734706;-0,078299801
IQCD;0,537154297;-0,336968366
IQCE;-0,154549319;-0,372526025
IQCG;0,240422677;-0,50004732
IQCH;-0,875757283;-0,545504555
IQCH-AS1;-1,142754923;-1,635092538
IQCK;0,073500821;-0,716178593
IQCN;-0,170266711;-0,218668774
IQGAP1;0,019584396;-0,024836187
IQGAP2;0,4101881;-2,227912773
IQGAP3;0,805659628;-0,647872344
IQSEC1;0,204051527;-0,552179445
IQSEC2;0,252662353;-0,423094209
IQSEC3;-0,197485374;-0,064520097
IRAG1;-0,312311839;-0,365761048
IRAG2;0,121136438;-0,733390788
IRAK1;-0,150334273;-0,435035507
IRAK1BP1;-0,700256678;-0,545245829
IRAK2;-0,315377145;-1,420775937
IRAK3;0,358686645;-1,907675272
IRAK4;0,022026306;-0,090132719
IREB2;0,252870571;-1,303499451
IRF1;0,296706138;-0,64474053
IRF1-AS1;0,579074906;-1,25719766
IRF2;0,138315395;-0,238620276
IRF2-DT;0,445110502;-1,209893402
IRF2BP1;-0,293504978;-0,834517604
IRF2BP2;0,111855945;-1,953552892
IRF2BPL;-0,64515515;-0,756290531
IRF3;-0,077695065;-0,469621832
IRF4;0,44565544;-1,220444315
IRF5;0,543546493;-1,303493223
IRF6;0,112979485;-0,0831313
IRF7;1,45599188;-1,662210658
IRF8;-0,282638964;-0,60799815
IRGM;1,085772104;-1,225713543
IRGQ;0,265698714;-1,473977432
IRS1;0,777956056;-1,110551293
IRS2;-0,124101179;-0,179998424
ISCA1;-0,238563665;-0,535132982
ISCA2;-0,041992531;-0,532398607
ISCU;0,219313028;-0,737499079
ISG15;3,080301818;-3,190891189
ISG20;0,504923003;-1,738620426
ISG20L2;-0,123097865;-0,494309096
ISL2;-0,604583346;-0,654159151
ISM1;1,327713024;-1,98055952
ISOC1;-0,087713234;-0,44978314
ISOC2;-0,063970716;-0,484603977
IST1;-0,123806202;-0,331475967
ISY1;-0,106354124;-0,35898707
ISYNA1;-0,298468526;-1,249132986
ITCH;0,0489096;-0,147261953
ITFG1;-0,079365535;-0,678164861
ITFG2;-0,018115349;-0,130325056
ITFG2-AS1;-0,380495478;-0,484055407
ITGA1;-0,102615759;-0,114216693
ITGA10;0,2476706;-0,927719264
ITGA2;-1,186908708;-0,485026572
ITGA2B;-0,68239796;-0,428226742
ITGA3;-0,126182245;-0,214663659
ITGA4;0,06899084;-0,48379152
ITGA5;-0,086100737;-0,11026864
ITGA6;-0,507566846;-0,848847269
ITGA6-AS1;-0,368491663;-0,472529294
ITGA7;-0,516117247;-0,556530817
ITGA9;-0,075381316;-0,07055474
ITGA9-AS1;0,435329492;-1,488012943
ITGAD;0,667207641;-1,397275068
ITGAE;-0,061325809;-0,113077489
ITGAL;0,078677069;-0,270186863
ITGAM;0,095013115;-0,161347835
ITGAV;0,341469225;-1,587832319
ITGAX;0,347923303;-0,534813547
ITGB1;0,614426323;-2,127671243
ITGB1BP1;-0,012026104;-0,03461695
ITGB1BP2;0,348010643;-0,322750131
ITGB1P1;0,19737536;-0,19514474
ITGB2;-0,03321459;-0,034892487
ITGB2-AS1;-0,421640234;-1,086177024
ITGB3;-0,934261369;-0,439653225
ITGB3BP;-0,259746504;-0,859272171
ITGB4;0,390432459;-0,464586369
ITGB5;-0,431057641;-0,516310522
ITGB7;-0,108934372;-0,327557746
ITGB8;1,574484803;-1,34690956
ITIH1;0,471930663;-1,231104741
ITIH4;0,665924758;-1,532609378
ITK;-0,023055236;-0,035984941
ITLN1;-1,125466512;-1,927533828
ITM2A;-0,10725667;-0,178698687
ITM2B;-0,045949586;-0,056887035
ITM2C;0,686656281;-1,389001474
ITPA;-0,293447933;-0,64415307
ITPKA;0,271565263;-0,095699847
ITPKB;-0,364572432;-0,911880691
ITPKB-IT1;-0,342468994;-0,535280637
ITPKC;-0,080253322;-0,166147685
ITPR1;-0,120562258;-0,370334395
ITPR2;-0,016253704;-0,257958058
ITPR3;-0,064006612;-0,119463804
ITPRID2;0,069123468;-0,188095692
ITPRIP;0,093714435;-0,083501033
ITPRIPL1;-0,516819141;-3,823276546
ITPRIPL2;0,272631382;-0,709529211
ITSN1;0,641308641;-1,252442482
ITSN2;0,126712935;-0,77193356
IVD;-0,443229206;-1,166489684
IVNS1ABP;0,071958328;-0,165120371
IWS1;-0,024886044;-0,051752909
IZUMO4;0,335725146;-1,103515437
JADE1;-0,173090954;-0,328981546
JADE2;-0,13606155;-0,755602883
JADE3;-0,7610901;-0,661798533
JAG1;0,204011638;-0,585037769
JAG2;-0,035962713;-0,026151835
JAGN1;0,099188053;-0,330371918
JAK1;-0,073795929;-0,117858812
JAK2;0,520638662;-1,27474513
JAK3;0,264252384;-0,710247995
JAKMIP1;-0,106145754;-0,136268024
JAKMIP2;-1,055106924;-1,81749799
JAKMIP3;-0,070827214;-0,190633933
JAM2;0,590895028;-0,228266922
JAM3;0,318177078;-0,725470171
JAML;0,158229668;-0,296216916
JARID2;0,0366948;-0,063418207
JARID2-AS1;0,486817981;-0,893586979
JAZF1;-0,534050054;-0,782982949
JAZF1-AS1;-0,72909275;-0,194269306
JCHAIN;1,737740583;-2,439607625
JDP2;-0,464789918;-0,459914435
JHY;-1,008405597;-1,531597214
JKAMP;0,036667745;-0,200494135
JMJD1C;0,321586588;-0,836102543
JMJD4;-0,228611671;-1,678370906
JMJD6;-0,243858924;-1,375385146
JMJD7;0,424044459;-0,659122201
JMJD7-PLA2G4B;0,367800527;-1,511121227
JMJD8;-0,000540779;-0,004573361
JMY;0,128089465;-0,203921035
JOSD1;-0,157725658;-0,728268553
JOSD2;-0,004661809;-0,013625886
JPH4;1,209021754;-1,444566121
JPT1;0,062605384;-0,066387432
JPT2;-0,188670142;-1,790876683
JPX;0,775705237;-2,374829686
JRK;0,061101089;-0,209924175
JRKL;0,127661246;-0,220564008
JSRP1;0,086591245;-0,079147267
JTB;0,049102448;-0,146615606
JUN;-0,357606145;-0,547336416
JUNB;0,222258845;-0,404695863
JUND;-0,136688672;-0,392521203
JUP;-0,062340753;-0,051188619
KALRN;0,629457644;-0,995460459
KANK1;0,599899239;-0,860629242
KANK2;-1,384953862;-1,103853745
KANK3;-1,000045438;-1,079458691
KANSL1;0,897449071;-1,30220666
KANSL1L;-0,064967353;-0,621668405
KANSL1L-AS1;-0,002883146;-0,004589113
KANSL2;0,078053453;-0,177642426
KANSL3;0,039445927;-0,181557882
KANTR;-0,355555806;-0,887105714
KARS1;0,135883428;-0,540948072
KAT14;0,031581937;-0,138832193
KAT2A;0,204192521;-2,119452619
KAT2B;-0,112110366;-0,181092309
KAT5;-0,143593215;-0,699980039
KAT6A;0,197191867;-0,730175309
KAT7;-0,037157881;-0,116521033
KAT8;-0,252031912;-0,842345024
KATNA1;-0,100490996;-0,616002883
KATNAL1;-0,068100663;-0,127968902
KATNAL2;-0,661242186;-0,26504673
KATNB1;-0,06910192;-0,345279759
KATNBL1;0,139284653;-0,178161778
KATNIP;0,060826763;-0,145360657
KAZN;-1,60223335;-0,960272041
KBTBD2;0,086156644;-0,493990726
KBTBD3;-0,107939414;-0,455188298
KBTBD6;0,246466058;-0,635779012
KBTBD7;0,177907625;-0,50550409
KBTBD8;-0,105025768;-0,376649525
KCMF1;-0,097060368;-0,164032698
KCNA2;0,631481927;-1,047634037
KCNA3;0,276499111;-0,988073672
KCNA5;-1,920037345;-0,662264679
KCNA6;-3,326319643;-1,343497853
KCNAB2;-0,32170899;-1,284595781
KCNAB3;-0,121925145;-0,26323148
KCNC3;0,383384126;-0,424455593
KCNC4;0,126010136;-0,791902293
KCND1;0,610147107;-2,010311584
KCND3;-0,582982137;-0,268925911
KCNE1;-0,435515017;-0,690512659
KCNE1B;0,458205358;-0,222979781
KCNE3;0,013296823;-0,011896287
KCNE5;0,508761998;-0,429168728
KCNG1;-1,254573514;-2,709627234
KCNH2;-0,263519002;-0,589629725
KCNH3;-0,218356554;-0,830707145
KCNH4;0,542837025;-0,39730835
KCNH8;-1,339386791;-0,959141696
KCNIP2;0,213792567;-0,264452752
KCNIP2-AS1;0,46345835;-0,272976317
KCNJ10;0,352092945;-0,229361268
KCNJ11;-0,277261332;-0,101443116
KCNJ14;-0,773703568;-1,280611413
KCNJ15;0,483924802;-0,447502139
KCNJ2;0,344047221;-0,687582154
KCNJ2-AS1;0,415358776;-1,753710481
KCNK10;0,025819422;-0,029129909
KCNK12;-0,216147654;-0,103620603
KCNK13;0,389446712;-0,468832369
KCNK17;1,620510079;-1,227292303
KCNK5;0,139984326;-0,170429987
KCNK6;-0,027341717;-0,071750382
KCNK7;-0,513355743;-0,423025484
KCNMA1;3,019497962;-2,150713518
KCNMB1;0,393606681;-2,832398341
KCNMB3;-0,192136893;-0,153978411
KCNMB4;-0,272464773;-0,42025349
KCNN4;-0,480203912;-0,726289359
KCNQ1;-0,210777153;-0,438951872
KCNQ1OT1;0,259272986;-0,993354236
KCNQ5;-1,006724454;-1,776825732
KCNT1;0,010067391;-0,003636075
KCP;-2,203208129;-1,12744113
KCTD1;-0,010343098;-0,011370667
KCTD10;-0,074960401;-0,192553697
KCTD12;0,290779396;-1,619173318
KCTD13;-0,05691454;-0,538568435
KCTD15;0,583808281;-1,334748895
KCTD17;0,085457238;-0,319348296
KCTD18;-0,100876743;-0,977736186
KCTD2;-0,185356006;-0,586612497
KCTD20;-0,121306296;-0,273204152
KCTD21;0,143863213;-0,159988046
KCTD21-AS1;0,39524145;-0,282308897
KCTD3;-0,24892255;-0,283509467
KCTD5;-0,062967987;-0,217205349
KCTD6;0,09294069;-0,132869272
KCTD7;0,005570156;-0,01659161
KCTD9;0,108829525;-0,312004076
KDELR1;0,116076243;-0,589822593
KDELR2;-0,125962894;-0,275482972
KDF1;0,266006097;-0,835215682
KDM1A;-0,050877482;-0,303374001
KDM1B;0,585415007;-2,001525242
KDM2A;0,043688275;-0,158469585
KDM2B;-0,07404561;-0,355429035
KDM2B-DT;0,375955959;-0,561182039
KDM3A;-0,008127881;-0,024106534
KDM3B;-0,012437103;-0,022348167
KDM4A;-0,096939298;-0,248320958
KDM4B;-0,206326609;-0,304160541
KDM4C;-0,105961569;-0,241211534
KDM4D;0,079040854;-0,10874484
KDM5A;0,102020937;-0,493379447
KDM5B;-0,308397665;-0,34735775
KDM5C;0,464756239;-1,415985147
KDM6A;0,737624822;-2,400421804
KDM6B;0,15316664;-0,14344984
KDM7A;0,324647596;-0,970872693
KDM7A-DT;-0,012466887;-0,038740338
KDM8;-0,232667695;-0,720265829
KDSR;0,028614477;-0,178548082
KEAP1;0,000634126;-0,00123155
KHDC1;0,292494598;-0,300372831
KHDC4;0,167109986;-1,010744187
KHDRBS1;-0,175166126;-0,581778952
KHDRBS2;-0,808735526;-0,553483589
KHDRBS3;-0,943411625;-1,393483114
KHK;0,417927278;-1,075020965
KHNYN;-0,01449957;-0,080466659
KHSRP;-0,147019686;-0,474191761
KIAA0040;0,151331135;-0,16552526
KIAA0100;0,009611595;-0,033261929
KIAA0232;-0,088319803;-0,118544881
KIAA0319;0,07670754;-0,137876178
KIAA0319L;-0,023651268;-0,0333249
KIAA0513;0,119198633;-0,257948702
KIAA0586;0,123330093;-0,413671814
KIAA0753;-0,305411464;-0,759436761
KIAA0825;0,13317775;-0,147724315
KIAA0895;-1,673771768;-0,287337054
KIAA0895L;0,990791129;-1,918293113
KIAA0930;0,016930396;-0,070630002
KIAA1109;0,53299251;-1,725161182
KIAA1191;-0,006734509;-0,034010724
KIAA1328;-0,552110381;-0,833244227
KIAA1522;0,502112054;-0,70468373
KIAA1586;-0,180281409;-0,233055312
KIAA1614;-1,279509104;-0,378861141
KIAA1614-AS1;-0,331188739;-0,743066138
KIAA1671;0,043443426;-0,07658086
KIAA1841;0,36586707;-0,846906936
KIAA1958;0,454666288;-1,036716836
KIAA2013;-0,218236792;-0,379934601
KIAA2026;0,089020957;-0,881968823
KIDINS220;0,096507981;-0,513418802
KIF11;0,489061313;-0,545796328
KIF13A;0,075536364;-0,06195562
KIF13B;-0,03102958;-0,113567923
KIF14;1,317649983;-0,952742673
KIF16B;-0,880218343;-1,592134747
KIF17;-0,44516312;-0,243378727
KIF18A;0,228003413;-0,573317236
KIF18B;0,634760424;-0,909939649
KIF19;0,166976067;-0,345848862
KIF1B;0,248388006;-0,648893087
KIF1C;-0,203249231;-0,404084309
KIF1C-AS1;-0,111150554;-0,114807632
KIF20A;0,220984449;-0,247212279
KIF20B;-0,166600344;-0,203866852
KIF21A;0,396417161;-0,800134368
KIF21B;0,033108312;-0,078819616
KIF22;-0,160222246;-0,68003843
KIF23;0,278469647;-1,293432452
KIF24;-0,516268467;-0,365979888
KIF26A;0,519701373;-0,244291419
KIF27;-0,228327453;-0,330951526
KIF28P;-1,49507981;-0,589552627
KIF2A;0;0
KIF2C;0,724571035;-1,349749079
KIF3A;0,101120178;-0,419663446
KIF3B;0,071723986;-0,307807427
KIF3C;-0,210313467;-0,164326416
KIF4A;1,403264491;-1,749634918
KIF5A;-0,123793048;-0,14272373
KIF5B;0,140957386;-0,460897505
KIF5C;0,145926665;-0,223322579
KIF5C-AS1;-2,091370416;-0,829334717
KIF7;-0,475213014;-1,118294059
KIF9;-0,213662615;-0,264257066
KIF9-AS1;0,001298859;-0,001136968
KIFAP3;-0,173354844;-0,60348358
KIFBP;0,164525721;-1,451035488
KIFC2;0,015877962;-0,09704018
