GeneID;log2 FC;Grupo
TSPAN5;1,317607895;Sangue
TTC30B;1,430993452;Sangue
TUBD1;1,060491073;Sangue
TUT7;1,415639435;Sangue
UBE2T;1,062642574;Sangue
UBLCP1;1,019072885;Sangue
UBR5-AS1;2,246595577;Sangue
UEVLD;1,201391785;Sangue
UFSP1;1,570017359;Sangue
UGT8;1,404158835;Sangue
UTP6;1,048907851;Sangue
VLDLR;2,067257404;Sangue
VNN1;1,201630639;Sangue
VNN3;2,718145875;Sangue
VPS41;1,079422179;Sangue
VPS4B;1,260693747;Sangue
WBP2NL;1,004382847;Sangue
WDCP;1,217533409;Sangue
WDR5B;1,40148236;Sangue
XCL2;1,093293337;Sangue
XKR8;1,263942999;Sangue
XPC-AS1;4,234397577;Sangue
YIPF4;1,607716501;Sangue
Z92544.1;2,013236167;Sangue
Z94721.1;2,188502593;Sangue
Z97192.2;1,282549023;Sangue
Z97832.2;1,654697499;Sangue
ZBTB18;1,065223119;Sangue
ZBTB3;1,302685511;Sangue
ZBTB34;1,31626249;Sangue
ZBTB6;1,048454426;Sangue
ZC3H10;1,14175625;Sangue
ZEB1-AS1;1,431196243;Sangue
ZFP3;1,231254561;Sangue
ZFYVE16;1,593318936;Sangue
ZKSCAN2-DT;1,186990541;Sangue
ZKSCAN4;1,255875294;Sangue
ZNF137P;1,95297856;Sangue
ZNF140;1,117767093;Sangue
ZNF157;1,943748596;Sangue
ZNF17;1,107826949;Sangue
ZNF189;1,052682105;Sangue
ZNF2;1,867676094;Sangue
ZNF20;2,079609234;Sangue
ZNF200;1,991592055;Sangue
ZNF217;1,324708613;Sangue
ZNF22-AS1;1,098786264;Sangue
ZNF225;1,55109661;Sangue
ZNF230;1,794238393;Sangue
ZNF232;1,229371307;Sangue
ZNF234;1,339727273;Sangue
ZNF239;1,652886899;Sangue
ZNF252P-AS1;2,908210168;Sangue
ZNF28;1,213278875;Sangue
ZNF322;1,628967295;Sangue
ZNF347;1,191950685;Sangue
ZNF391;1,403992369;Sangue
ZNF397;1,829762147;Sangue
ZNF404;1,401543457;Sangue
ZNF425;1,258501535;Sangue
ZNF443;2,378802339;Sangue
ZNF470;1,239668648;Sangue
ZNF485;1,430594106;Sangue
ZNF540;1,0070337;Sangue
ZNF547;1,773196778;Sangue
ZNF564;1,011435473;Sangue
ZNF572;1,989472384;Sangue
ZNF585B;1,112206405;Sangue
ZNF587;1,178970572;Sangue
ZNF613;1,569643121;Sangue
ZNF616;1,283101026;Sangue
ZNF626;2,127920437;Sangue
ZNF641;1,129382046;Sangue
ZNF646;1,213241361;Sangue
ZNF665;1,11379213;Sangue
ZNF674;1,879621604;Sangue
ZNF691;1,169820506;Sangue
ZNF696;1,167125269;Sangue
ZNF70;1,057615568;Sangue
ZNF701;1,365054772;Sangue
ZNF724;1,487909035;Sangue
ZNF737;1,52324137;Sangue
ZNF785;1,32008084;Sangue
ZNF816;1,535469107;Sangue
ZNF823;1,01679954;Sangue
ZNF879;1,80226502;Sangue
ZNNT1;1,548438203;Sangue
ZNRD2-AS1;1,412630525;Sangue
ZSWIM3;2,000982803;Sangue
A2M;-1,355089297;Sangue
ABL1;-1,03513933;Sangue
AC000089.1;-1,706089587;Sangue
AC002059.1;-1,669180208;Sangue
AC002075.2;-2,729377392;Sangue
AC003102.1;-1,02003124;Sangue
AC004130.2;-2,903378727;Sangue
AC004877.1;-1,025381192;Sangue
AC004938.2;-1,333062405;Sangue
AC005912.1;-2,040918638;Sangue
AC006042.2;-1,19879127;Sangue
AC006064.4;-1,602755972;Sangue
AC006077.2;-1,616029136;Sangue
AC006978.1;-1,518375334;Sangue
AC008038.1;-1,513367831;Sangue
AC008694.2;-3,574226716;Sangue
AC009812.1;-1,769259573;Sangue
AC009831.3;-2,054605715;Sangue
AC010343.1;-1,177492183;Sangue
AC010642.2;-1,062760449;Sangue
AC011379.2;-1,26193119;Sangue
AC012005.1;-2,147112542;Sangue
AC012615.1;-1,229417859;Sangue
AC016739.1;-1,423038559;Sangue
AC018450.1;-1,627458021;Sangue
AC018475.1;-3,463447313;Sangue
AC018690.1;-3,483342058;Sangue
AC020663.3;-1,775260144;Sangue
AC020765.2;-1,380770191;Sangue
AC020910.5;-1,702962565;Sangue
AC021148.2;-2,173309472;Sangue
AC022400.6;-1,342511791;Sangue
AC024084.1;-1,634968274;Sangue
AC024293.1;-2,135407237;Sangue
AC025181.2;-1,202256353;Sangue
AC025594.2;-2,562450676;Sangue
AC026124.2;-2,900018472;Sangue
AC026403.1;-3,240628745;Sangue
AC026979.2;-2,343458532;Sangue
AC034236.1;-3,045437534;Sangue
AC040169.1;-1,682014878;Sangue
AC044787.1;-1,713707094;Sangue
AC044849.1;-4,873173498;Sangue
AC064799.1;-1,792796096;Sangue
AC068722.2;-3,958902352;Sangue
AC073534.2;-1,262737117;Sangue
AC073575.2;-1,588050286;Sangue
AC073861.1;-3,116848222;Sangue
AC078817.1;-2,017270913;Sangue
AC079148.1;-2,188933559;Sangue
AC079250.1;-1,831648389;Sangue
AC079922.1;-2,498189429;Sangue
AC090181.2;-2,075589788;Sangue
AC090204.1;-1,252825145;Sangue
AC090948.1;-1,557248961;Sangue
AC092535.2;-1,214315399;Sangue
AC092718.6;-1,845510862;Sangue
AC092821.3;-1,013766975;Sangue
AC093591.1;-1,527741937;Sangue
AC093928.1;-1,201423694;Sangue
AC095055.1;-4,512797692;Sangue
AC099336.2;-2,235285634;Sangue
AC099560.2;-1,06684776;Sangue
AC100827.2;-1,291152038;Sangue
AC100830.1;-2,439477659;Sangue
AC104109.4;-1,832781744;Sangue
AC104563.1;-1,872923735;Sangue
AC104619.3;-1,378460259;Sangue
AC104806.2;-1,417475744;Sangue
AC105052.4;-1,313788529;Sangue
AC107983.1;-1,878930661;Sangue
AC108448.2;-2,867934704;Sangue
AC108673.2;-2,04595484;Sangue
AC113935.1;-1,674460264;Sangue
AC114490.2;-1,02914216;Sangue
AC114728.1;-1,640432683;Sangue
AC116533.1;-2,222812056;Sangue
AC118658.1;-3,224615287;Sangue
AC131235.1;-2,097903572;Sangue
AC132872.2;-2,981645324;Sangue
AC132872.4;-2,727867129;Sangue
AC133134.1;-2,326589448;Sangue
AC134312.3;-1,686113297;Sangue
AC134682.1;-1,945838066;Sangue
AC134772.1;-1,973944474;Sangue
AC135048.4;-2,389156697;Sangue
AC135721.1;-1,051551657;Sangue
AC136475.2;-1,540480769;Sangue
AC137630.3;-4,173048413;Sangue
AC139530.1;-1,366428616;Sangue
AC241585.2;-1,350942303;Sangue
AC245297.1;-2,100376085;Sangue
AC254813.1;-1,349737769;Sangue
ACE;-1,136838547;Sangue
ACER1;-1,352677141;Sangue
ACOT7;-1,258139381;Sangue
ACTG1P3;-2,513798637;Sangue
ACVR2A;-1,03487572;Sangue
ADAM15;-1,000532145;Sangue
ADAMTSL5;-1,142921906;Sangue
ADGRA2;-1,332679754;Sangue
AEN;-1,001002538;Sangue
AF111169.3;-2,566874681;Sangue
AGAP3;-1,121015559;Sangue
AGPAT4;-1,170402945;Sangue
AHNAK;-1,008717217;Sangue
AL031848.2;-2,68231372;Sangue
AL033519.3;-3,358095038;Sangue
AL034379.1;-2,628775906;Sangue
AL049873.1;-1,795449767;Sangue
AL080243.1;-1,808148274;Sangue
AL121929.2;-1,75103638;Sangue
AL132989.1;-1,174044144;Sangue
AL133243.3;-1,761598705;Sangue
AL133330.1;-1,063764859;Sangue
AL133415.1;-2,680572922;Sangue
AL138785.1;-3,0594591;Sangue
AL138963.3;-1,173297161;Sangue
AL139095.2;-2,310413762;Sangue
AL139317.5;-1,640471663;Sangue
AL139421.1;-1,931898058;Sangue
AL157392.4;-2,153762489;Sangue
AL160408.2;-2,501175808;Sangue
AL161787.1;-3,246266423;Sangue
AL162430.1;-2,05538494;Sangue
AL353147.1;-3,08158595;Sangue
AL354694.1;-1,497971285;Sangue
AL355032.1;-1,61743951;Sangue
AL355802.3;-2,238709288;Sangue
AL360270.1;-2,317708435;Sangue
AL391988.1;-2,146082641;Sangue
AL512603.2;-2,761463318;Sangue
AL589843.2;-1,330748948;Sangue
AL590822.3;-1,996219487;Sangue
AL590867.2;-1,621131804;Sangue
AL592148.3;-1,387509762;Sangue
AL592211.1;-1,65917966;Sangue
AL691432.2;-1,576450233;Sangue
AL928654.3;-2,264109726;Sangue
ALDH2;-1,068576247;Sangue
ANKRD37;-1,077472748;Sangue
ANXA2P2;-1,45358814;Sangue
AP001094.2;-2,520988623;Sangue
AP001453.2;-1,598316999;Sangue
AP002387.1;-1,709607663;Sangue
AP002414.4;-1,865934473;Sangue
AP003352.1;-1,705313499;Sangue
AP003557.2;-1,61452953;Sangue
AP003717.1;-1,399206322;Sangue
AP006621.1;-1,465313027;Sangue
AP006623.1;-3,052129628;Sangue
APOE;-2,632036431;Sangue
APP;-1,033422241;Sangue
ARHGAP21;-1,222397231;Sangue
ARHGAP31;-1,04096104;Sangue
ARHGDIA;-1,027852315;Sangue
ARMC12;-1,38265897;Sangue
ARNILA;-1,622115499;Sangue
ASIC3;-1,153740728;Sangue
ATF4;-1,186303171;Sangue
ATP2A2;-1,166856306;Sangue
AURKC;-1,057511155;Sangue
AVPI1;-2,691401669;Sangue
AXL;-2,251330444;Sangue
B3GNT7;-3,14994874;Sangue
BCAS1;-1,475576208;Sangue
BEX1;-2,33021496;Sangue
BNIP1;-1,11691154;Sangue
BTG3;-1,937534304;Sangue
BZW1P2;-1,056388858;Sangue
C19orf48;-1,145144249;Sangue
C1QA;-2,148323171;Sangue
C1QC;-2,930645531;Sangue
C4orf48;-1,436426224;Sangue
C5orf66;-2,317180886;Sangue
C6orf226;-1,026821688;Sangue
CACNA1I;-1,149619532;Sangue
CACNA2D2;-1,098048712;Sangue
CAMTA1;-1,111681028;Sangue
CAPNS1;-1,581120434;Sangue
CAVIN3;-1,963832599;Sangue
CCDC59;-1,222463078;Sangue
CCNE1;-1,645991854;Sangue
CCT6B;-1,574644377;Sangue
CD14;-1,619709583;Sangue
CD151;-1,187288112;Sangue
CD300E;-1,615875127;Sangue
CD68;-1,319371814;Sangue
CD69;-2,672789792;Sangue
CDC42BPA;-1,039933627;Sangue
CDC42BPB;-1,118371104;Sangue
CDH5;-1,333056493;Sangue
CENPP;-1,61720022;Sangue
CENPW;-1,349453696;Sangue
CERCAM;-1,392519039;Sangue
CERNA1;-1,590994738;Sangue
CEROX1;-1,884741114;Sangue
CES1;-1,463958952;Sangue
CFAP20DC;-1,288827356;Sangue
CHASERR;-1,148708534;Sangue
CIB2;-1,172198927;Sangue
CIBAR1;-2,096335417;Sangue
CKB;-1,510774289;Sangue
CLEC11A;-1,248049996;Sangue
CLIP2;-1,130520943;Sangue
CLMN;-1,017791626;Sangue
CNBD2;-1,597111831;Sangue
COA6-AS1;-1,67758185;Sangue
COL23A1;-1,657286871;Sangue
COX7A2;-1,02124724;Sangue
CREM;-2,719401199;Sangue
CST3;-1,280346954;Sangue
CTLA4;-1,53217151;Sangue
CTSF;-1,189936699;Sangue
CTSK;-1,212672882;Sangue
CXCR4;-1,63756186;Sangue
CYP2S1;-1,100494425;Sangue
CYP46A1;-1,336840493;Sangue
CYP4F22;-1,343289929;Sangue
DACT3;-1,928900867;Sangue
DAZAP2P1;-1,961615447;Sangue
DCTN6;-1,598430379;Sangue
DDIT4;-2,250482075;Sangue
DDX39A;-1,073559549;Sangue
DDX47;-1,529858496;Sangue
DENND6B;-1,033160436;Sangue
DGCR6L;-1,031462319;Sangue
DHCR7;-1,406626224;Sangue
DNAJB1;-1,175191057;Sangue
DNAJC2;-1,096513184;Sangue
DNTTIP2;-1,04242831;Sangue
DOCK1;-2,357509564;Sangue
DUS3L;-1,008962587;Sangue
DUS4L-BCAP29;-1,460361022;Sangue
DUSP2;-4,029341317;Sangue
DUSP4;-4,565668651;Sangue
DUSP5;-1,919242188;Sangue
EEF1A1P11;-1,78607243;Sangue
EEF1A1P12;-1,376375579;Sangue
EEF1A1P13;-1,328533669;Sangue
EEF1A1P5;-1,198434705;Sangue
EEF1A1P6;-1,623118027;Sangue
EEF1A1P7;-1,986610557;Sangue
EEF1A1P9;-2,182572283;Sangue
EEF1B2P3;-1,66135186;Sangue
EIF1;-1,534138242;Sangue
EIF3CL;-2,102457884;Sangue
EIF4A1;-1,802571112;Sangue
EIF4A1P10;-1,794205122;Sangue
EIF4EBP1;-1,221961796;Sangue
EIF5AL1;-1,667870111;Sangue
EMILIN2;-1,308198149;Sangue
EMP1;-2,175672295;Sangue
ENC1;-2,240605159;Sangue
ENG;-1,390109171;Sangue
ENKUR;-1,22663087;Sangue
EPB41L3;-1,426069141;Sangue
EPB41L4A-AS1;-1,444429068;Sangue
EPHB2;-1,381222222;Sangue
EPHX1;-1,369720244;Sangue
ERI3;-1,065333697;Sangue
EXOSC6;-1,062824786;Sangue
EXT1;-1,018191994;Sangue
EZHIP;-1,643059258;Sangue
EZR;-1,193686359;Sangue
FAM238A;-1,561594622;Sangue
FAM95C;-1,493336738;Sangue
FASN;-1,042871613;Sangue
FAUP1;-1,961702859;Sangue
FBN2;-1,039733995;Sangue
FBP1;-1,033092353;Sangue
FBXO32;-1,267058725;Sangue
FGF9;-1,090740803;Sangue
FGFRL1;-1,011327326;Sangue
FHIT;-1,006019284;Sangue
FKBP1C;-1,016887477;Sangue
FLJ31104;-1,328493361;Sangue
FLNA;-1,147738238;Sangue
FO393411.1;-1,550724598;Sangue
FTH1P11;-1,404456197;Sangue
FTH1P20;-1,963058483;Sangue
FTH1P7;-1,922543056;Sangue
FTH1P8;-1,556585878;Sangue
FUT4;-1,06730217;Sangue
GAPDH;-1,045365304;Sangue
GAPDHP1;-1,493349169;Sangue
GAPDHP63;-2,155051725;Sangue
GAS2L1;-1,400568575;Sangue
GAS5;-1,202832667;Sangue
GAS6;-1,468943135;Sangue
GCK;-1,333643234;Sangue
GFPT2;-3,048838017;Sangue
GLIS3;-1,319819662;Sangue
GNA15;-1,676641637;Sangue
GOLM1;-1,112180119;Sangue
GPI;-1,120085747;Sangue
GPR35;-1,666461865;Sangue
GREM2;-2,944549939;Sangue
GRM2;-2,236383446;Sangue
GSTM3;-1,712149372;Sangue
GSTP1;-1,170101467;Sangue
GZMB;-1,171500856;Sangue
H2AC8;-2,425187175;Sangue
H3C10;-1,310288691;Sangue
HAR1B;-1,988429687;Sangue
HDGFL3;-1,036569896;Sangue
HES6;-1,162202022;Sangue
HGD;-1,326613493;Sangue
HLF;-1,132647278;Sangue
HMGB3;-1,787401124;Sangue
HMOX1;-1,105587501;Sangue
HNRNPA1;-1,133127141;Sangue
HNRNPA1P10;-1,905280009;Sangue
HNRNPA1P48;-1,430633885;Sangue
HNRNPLP2;-2,190890523;Sangue
HP;-1,781791699;Sangue
HSF4;-1,263371337;Sangue
HSPBP1;-1,097723261;Sangue
HTRA1;-1,719684796;Sangue
HUS1B;-3,245899586;Sangue
ID1;-5,245974976;Sangue
IDH3G;-1,026000006;Sangue
IFI30;-1,410623903;Sangue
IGFBP2;-3,405631435;Sangue
IGHEP2;-2,031706659;Sangue
IL15;-1,348075208;Sangue
IL17RC;-1,001348386;Sangue
INSIG1-DT;-1,002700606;Sangue
INSR;-1,311239511;Sangue
IQSEC2;-1,077679327;Sangue
IRF2BP2;-1,234922983;Sangue
JAM3;-1,062125276;Sangue
JOSD1;-1,599084561;Sangue
JUN;-3,402088042;Sangue
JUND;-1,680871032;Sangue
KCNC3;-1,260700164;Sangue
KCNMA1;-3,465504607;Sangue
KLF10;-1,12921869;Sangue
KLF11;-1,720966258;Sangue
KLF4;-1,166903784;Sangue
KRT5;-1,913829493;Sangue
KRT72;-1,037576333;Sangue
KRT73;-1,319218244;Sangue
KRT81;-1,891279358;Sangue
KYNU;-1,268376143;Sangue
LAMB2;-1,747714259;Sangue
LCNL1;-3,200696282;Sangue
LGALS1;-1,514054124;Sangue
LGALS9B;-1,451893471;Sangue
LGI4;-2,346950656;Sangue
LINC00852;-1,927963318;Sangue
LINC01393;-2,311476508;Sangue
LINC01619;-1,947763609;Sangue
LINC01750;-1,33222427;Sangue
LINC01970;-1,659013236;Sangue
LINC02390;-2,75447108;Sangue
LINGO2;-1,508687046;Sangue
LMNA;-1,456795976;Sangue
LMNTD2-AS1;-1,44824477;Sangue
LRFN2;-1,119989368;Sangue
LRGUK;-2,367207291;Sangue
LRMDA;-1,199881044;Sangue
LRP1;-2,149125443;Sangue
LRP2BP;-1,958880507;Sangue
LRRC39;-1,575710772;Sangue
LSM12P1;-1,096934544;Sangue
LY6E-DT;-1,764233556;Sangue
LYRM4;-1,039310714;Sangue
LZTS3;-1,410719699;Sangue
MAD2L2;-1,028940741;Sangue
MAFB;-2,029298059;Sangue
MAN1B1-DT;-1,36751976;Sangue
MAP1A;-1,04731276;Sangue
MAP3K4-AS1;-1,244764998;Sangue
MAPK8IP1;-1,283217142;Sangue
MCRIP2;-1,014883162;Sangue
METRNL;-1,423178916;Sangue
MGAT5B;-2,223716219;Sangue
MGLL;-1,312933887;Sangue
MGP;-2,31401957;Sangue
MIR34AHG;-1,840141731;Sangue
MIR4420;-2,31909003;Sangue
MIR7111;-3,35728536;Sangue
MIR762;-1,576884269;Sangue
MMP14;-1,515351288;Sangue
MPO;-1,385590694;Sangue
MRAS;-1,422931094;Sangue
MRPL21;-1,085770055;Sangue
MRPL47;-1,050308738;Sangue
MRPL54;-1,266152704;Sangue
MRPL55;-1,021999725;Sangue
MRPS24;-1,153470635;Sangue
MS4A4A;-1,135379548;Sangue
MT-ATP6;-1,80457578;Sangue
MT-CO2;-1,661455029;Sangue
MT-CO3;-1,764861062;Sangue
MT-CYB;-1,708090585;Sangue
MT-ND1;-1,534297491;Sangue
MT-ND2;-1,74034844;Sangue
MT-ND3;-1,348456166;Sangue
MT-ND4;-1,502243708;Sangue
MT-TD;-2,673632706;Sangue
MT-TF;-4,294353908;Sangue
MT-TT;-1,425807527;Sangue
MT1E;-1,951626333;Sangue
MT1XP1;-2,698091963;Sangue
MT2A;-1,493371111;Sangue
MTATP6P1;-1,719043686;Sangue
MTCO1P12;-1,535048938;Sangue
MTCO2P12;-2,931665646;Sangue
MTCO3P12;-2,162033183;Sangue
MTFP1;-1,674923786;Sangue
MTHFD1L;-1,14530358;Sangue
MTND2P28;-1,78676563;Sangue
MTND5P11;-1,627625522;Sangue
MTSS2;-1,712901143;Sangue
MVB12B;-1,121089656;Sangue
MVD;-1,045779283;Sangue
MYL5;-1,024746701;Sangue
MZT2B;-1,041117872;Sangue
NAP1L5;-1,814413326;Sangue
NCBP2AS2;-1,18328847;Sangue
NCOR2;-1,094656531;Sangue
NDUFA4;-1,071956734;Sangue
NDUFAF5;-1,676193174;Sangue
NDUFV2;-2,450012804;Sangue
NDUFV2P1;-1,796809596;Sangue
NECTIN3;-1,763011816;Sangue
NEURL1;-1,319487131;Sangue
NHSL1;-1,738038576;Sangue
NIBAN2;-1,447933572;Sangue
NKPD1;-1,2698133;Sangue
NPIPB1P;-2,10256522;Sangue
NPIPB6;-1,922062715;Sangue
NPM1P27;-1,466305518;Sangue
NR1D1;-1,414000199;Sangue
NUTM2B;-2,080236471;Sangue
NXT1;-1,035779403;Sangue
NYNRIN;-1,396119108;Sangue
OAF;-1,120175947;Sangue
OBSL1;-1,209515136;Sangue
OLFM1;-1,621875612;Sangue
PABPC3;-1,781809782;Sangue
PAPLN;-1,314518568;Sangue
PARD6G;-3,109582719;Sangue
PARVB;-1,046158436;Sangue
PC;-1,268770725;Sangue
PCNPP1;-1,24739987;Sangue
PCSK4;-1,010818968;Sangue
PER1;-3,67285333;Sangue
PFDN4;-1,126838957;Sangue
PHKA1;-2,090924977;Sangue
PI4K2A;-1,315048813;Sangue
PIGZ;-1,134609272;Sangue
PIK3IP1-DT;-1,011643237;Sangue
PIK3R1;-1,597386216;Sangue
PKD1P1;-1,194696521;Sangue
PLBD2;-1,118202513;Sangue
PLD3;-1,042579789;Sangue
PLD4;-1,056931996;Sangue
PLXNB2;-1,520111356;Sangue
PLXND1;-1,366898438;Sangue
PPIAP45;-3,226089799;Sangue
PPP1R16B;-1,122412513;Sangue
PRADC1;-1,150880828;Sangue
PRF1;-1,090955536;Sangue
PSMD10P1;-1,330854971;Sangue
PTGER3;-3,151425636;Sangue
PTGIR;-1,208313414;Sangue
PTRHD1;-1,08257877;Sangue
PTS;-1,190882509;Sangue
RAB34;-1,60969525;Sangue
RABGGTB;-1,56127138;Sangue
RAMP1;-1,327286836;Sangue
RASAL2;-1,854258498;Sangue
RASL10A;-2,387362541;Sangue
RASSF8;-2,836438582;Sangue
RBM38-AS1;-1,317046769;Sangue
RBM8B;-2,082084312;Sangue
RBPMS2;-1,986449686;Sangue
RDH16;-1,001648198;Sangue
RETN;-1,767285225;Sangue
RFX5-AS1;-2,118128997;Sangue
RGS1;-4,355343835;Sangue
RN7SKP127;-1,498864374;Sangue
RNASE4;-3,472703546;Sangue
RNF217;-1,064980594;Sangue
RNF32-AS1;-1,091773141;Sangue
RNPS1P1;-1,171910596;Sangue
RNVU1-30;-2,279366436;Sangue
RNVU1-4;-1,619302655;Sangue
RPL10AP6;-2,968329028;Sangue
RPL10P16;-1,92254111;Sangue
RPL10P6;-1,994636459;Sangue
RPL10P9;-3,038023952;Sangue
RPL11;-1,009073584;Sangue
RPL13AP25;-2,942235458;Sangue
RPL13AP5;-1,519629942;Sangue
RPL13AP7;-2,106262058;Sangue
RPL14;-1,04381167;Sangue
RPL14P1;-1,957905121;Sangue
RPL15P3;-2,300519777;Sangue
RPL18;-1,081004156;Sangue
RPL18AP3;-2,197663697;Sangue
RPL21P16;-2,467839658;Sangue
RPL22P1;-1,850100752;Sangue
RPL23;-1,216994645;Sangue
RPL23A;-1,211776938;Sangue
RPL23AP2;-4,153646676;Sangue
RPL23AP42;-2,343010348;Sangue
RPL23AP65;-1,628326844;Sangue
RPL24P4;-1,89669361;Sangue
RPL24P8;-2,447634265;Sangue
RPL26P19;-1,370359052;Sangue
RPL26P6;-1,85892589;Sangue
RPL28;-1,371442771;Sangue
RPL29;-1,05207688;Sangue
RPL31;-1,163835457;Sangue
RPL31P52;-1,20611797;Sangue
RPL32P16;-1,490241055;Sangue
RPL32P18;-2,101318849;Sangue
RPL34;-1,356065808;Sangue
RPL35A;-1,093953332;Sangue
RPL35P1;-3,03991437;Sangue
RPL35P5;-1,714210893;Sangue
RPL36A;-1,315857862;Sangue
RPL37;-1,213102659;Sangue
RPL37A;-1,197795058;Sangue
RPL37P2;-2,821628901;Sangue
RPL37P23;-1,776067419;Sangue
RPL38;-1,400484527;Sangue
RPL39P15;-2,357997759;Sangue
RPL39P3;-1,573100492;Sangue
RPL3P4;-2,279947774;Sangue
RPL3P7;-1,147616078;Sangue
RPL41P2;-1,187763583;Sangue
RPL4P3;-2,253748247;Sangue
RPL5P1;-1,955129744;Sangue
RPL6P27;-1,668847745;Sangue
RPL7AP30;-1,625009153;Sangue
RPL7AP6;-1,467628188;Sangue
RPL7AP66;-1,859991543;Sangue
RPL7P1;-1,176601935;Sangue
RPL7P47;-1,331839255;Sangue
RPL7P9;-1,985587339;Sangue
RPL8;-1,011761598;Sangue
RPL9;-1,048143138;Sangue
RPLP0P6;-1,324919108;Sangue
RPLP1;-1,108524457;Sangue
RPS10;-1,316714558;Sangue
RPS11P5;-1,200331137;Sangue
RPS13P2;-2,077051599;Sangue
RPS14;-1,21303997;Sangue
RPS15;-1,159624081;Sangue
RPS15AP1;-3,145777051;Sangue
RPS15AP38;-3,294796636;Sangue
RPS15P4;-2,756914109;Sangue
RPS16;-1,325782237;Sangue
RPS19;-1,029529062;Sangue
RPS21;-1,237426568;Sangue
RPS23P8;-2,437564618;Sangue
RPS27AP5;-2,544910278;Sangue
RPS28;-1,194176614;Sangue
RPS29;-1,24783818;Sangue
RPS2P46;-1,595144216;Sangue
RPS3AP26;-1,559988562;Sangue
RPS3AP47;-2,64429755;Sangue
RPS3AP6;-1,16510044;Sangue
RPS4X;-1,048021515;Sangue
RPS7P1;-2,372354266;Sangue
RPSAP12;-1,300372784;Sangue
RPSAP47;-2,01839174;Sangue
RPSAP9;-2,101934538;Sangue
RRAS;-1,092363449;Sangue
RTL5;-1,62617157;Sangue
RUNX3;-1,69921232;Sangue
RUSC2;-1,119826381;Sangue
SAPCD2;-2,160129636;Sangue
SBDS;-1,081658508;Sangue
SBDSP1;-1,150159394;Sangue
SCAND1;-1,239086826;Sangue
SCNN1D;-1,127896707;Sangue
SCUBE1;-1,975320525;Sangue
SCX;-1,339589166;Sangue
SDC3;-1,318625692;Sangue
SEC14L2;-3,429729854;Sangue
SEC61G;-1,174552214;Sangue
SEM1;-1,376966306;Sangue
SEPTIN7P2;-1,02817806;Sangue
SERPINF1;-1,344855422;Sangue
SETP14;-1,441647359;Sangue
SGSH;-1,115628192;Sangue
SH3D19;-1,29233981;Sangue
SHB;-1,903700071;Sangue
SIDT2;-1,085417544;Sangue
SIL1;-1,218496166;Sangue
SIVA1;-1,023908367;Sangue
SKOR1;-3,102137351;Sangue
SLA2;-1,055957503;Sangue
SLC22A17;-1,045426264;Sangue
SLC25A33;-1,356278103;Sangue
SLC3A2;-1,212524539;Sangue
SLC4A3;-1,112152126;Sangue
SLC5A10;-2,069101678;Sangue
SMARCD3;-1,127653897;Sangue
SMIM5;-1,171274949;Sangue
SMO;-1,845751117;Sangue
SMOX;-1,409681892;Sangue
SNHG25;-2,453236859;Sangue
SNHG3;-1,290150856;Sangue
SNORA33;-1,202175618;Sangue
SNORA3B;-2,05419496;Sangue
SNORA66;-2,377852325;Sangue
SNORD100;-1,757710713;Sangue
SNORD4A;-1,853692339;Sangue
SNORD94;-1,38858808;Sangue
SNRPA;-1,018582279;Sangue
SNRPA1;-1,197817688;Sangue
SORCS3;-1,58391583;Sangue
SPATA20;-1,252672151;Sangue
SPATA6L;-1,65196652;Sangue
SPIRE1;-1,352406409;Sangue
SPTBN2;-1,919984055;Sangue
SRC;-1,343478148;Sangue
SREBF2-AS1;-3,790379231;Sangue
SSBL3P1;-1,696924902;Sangue
SSBP3-AS1;-1,637583577;Sangue
SSC5D;-1,983310823;Sangue
SSR4;-1,097610797;Sangue
ST13P6;-1,073438497;Sangue
ST7;-1,055386947;Sangue
STAB1;-1,351527621;Sangue
STAG3L4;-1,425060907;Sangue
STEAP3;-1,161815188;Sangue
STRIP2;-1,05452182;Sangue
SUGCT;-1,352715587;Sangue
TAGLN;-1,389575034;Sangue
TAT-AS1;-1,424239122;Sangue
TCEAL4;-1,22211804;Sangue
TCN2;-1,298035083;Sangue
TCTE1;-2,60650612;Sangue
TFRC;-1,221726939;Sangue
TGFBI;-1,118454656;Sangue
THAP4;-1,04097486;Sangue
THUMPD2;-1,305424486;Sangue
TIMM23B;-1,221190373;Sangue
TIMP1;-1,321331416;Sangue
TMEM119;-1,809887362;Sangue
TMEM191C;-1,032138497;Sangue
TMEM202-AS1;-1,079993509;Sangue
TMEM225B;-2,519116051;Sangue
TMEM238;-1,192444367;Sangue
TMEM269;-1,655390402;Sangue
TMSB4XP4;-3,085798311;Sangue
TNFSF9;-2,765652838;Sangue
TP53I3;-1,166120072;Sangue
TPT1P9;-1,075640777;Sangue
TRBJ1-1;-1,617654532;Sangue
TRBJ2-2P;-1,557769894;Sangue
TRBV5-1;-4,543248402;Sangue
TRIM45;-1,229135577;Sangue
TRIM52-AS1;-1,163122565;Sangue
TRPM4;-1,552603527;Sangue
TRPS1;-1,002795101;Sangue
TSHZ2;-1,124750133;Sangue
TSPAN33;-1,391326794;Sangue
TSPYL2;-1,31925351;Sangue
TTYH3;-1,044340256;Sangue
TUBB6;-1,906315247;Sangue
TXNDC11;-1,232054919;Sangue
UAP1L1;-1,066418083;Sangue
UBE2FP1;-2,302663523;Sangue
